COD ALUMNO,AÑO,SEMESTRE,SIGLA,NOTA FINAL,PPA,CRÈDITOS_PREVIOS,MAX_PROMEDIO,MIN_PROMEDIO,MAX_SIGLA,MIN_SIGLA,MAJOR CÓDIGO SELECCIONADO,MAJOR SELECCIONADO,CRÉDITOS SEMESTRE
347843,2019,1,"['ICM2213', 'FIS1533', 'ICM2028', 'ICM2803', 'MEB158']","[5.0, 4.9, 2.1, 3.9, 6.7]",4.692,250.0,6.4,2.1,RII2001,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,45.0
347843,2019,2,"['ICM2223', 'ICM2503', 'ICE2313', 'ICM2803']","[4.6, 3.6, 4.9, 4.9]",4.628813559322034,295.0,6.7,2.1,MEB158,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,40.0
347843,2019,3,['EYP1113'],[3.6],4.6134328358208965,335.0,6.7,2.1,MEB158,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,10.0
347843,2020,1,"['EYP1113', 'IEE2123', 'ICM2503', 'ICM2022']","[2.0, 4.5, 4.8, 6.2]",4.5840579710144915,345.0,6.7,2.1,MEB158,MAT1610,M714,MAJOR EN INGENIERÍA MECÁNICA,40.0
347844,2016,2,"['IIC1103', 'MAT1620', 'LET0003', 'RII4001', 'FIS1513', 'DPT5502']","[5.1, 4.7, 4.8, 5.9, 2.9, 6.3]",4.66,50.0,5.3,4.0,FIL188,MAT1203,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,50.0
347844,2016,3,['MAT1640'],[4.8],4.69,100.0,6.3,2.9,DPT5502,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,10.0
347844,2017,1,"['IIQ1003', 'ICS1513', 'MAT1630', 'IIC1005', 'DPT6560', 'FIS1513']","[5.1, 5.3, 4.6, 4.4, 6.4, 4.8]",4.7,110.0,6.3,2.9,DPT5502,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,55.0
347844,2017,2,"['TTF076', 'FIS1533', 'IIC2233', 'DPT5460', 'RII5001']","[5.8, 5.1, 3.3, 6.6, 6.0]",4.793939393939394,165.0,6.4,2.9,DPT6560,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,40.0
347844,2018,1,"['EDU0165', 'RII6001', 'BIO141C', 'EYP1113', 'IIC2233']","[5.6, 6.4, 4.9, 4.3, 4.9]",4.8585365853658535,205.0,6.6,2.9,DPT5460,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,45.0
347844,2018,2,"['IIC1253', 'DPT6900', 'ICM2313', 'IIC2413', 'IIC2143']","[3.8, 7.0, 5.2, 5.2, 5.4]",4.9,250.0,6.6,2.9,DPT5460,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,45.0
347844,2019,1,"['IIC1253', 'ING2030', 'IIC2513', 'IIC2713', 'IIC2613']","[4.8, 5.4, 5.1, 5.9, 3.6]",4.935593220338983,295.0,7.0,2.9,DPT6900,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,50.0
347844,2019,2,"['DPT6500', 'IIC2343', 'IIC2133', 'IIC2613', 'TTF030']","[6.8, 5.4, 6.0, 5.6, 6.0]",4.939130434782608,345.0,7.0,2.9,DPT6900,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,45.0
347844,2020,1,"['TTF021', 'EYP2114', 'IIC2213', 'IIC2714', 'IIC2333']","[5.9, 4.7, 5.1, 4.5, 6.1]",5.046153846153846,390.0,7.0,2.9,DPT6900,FIS1513,M133,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK COMPUTACIÓN,50.0
347845,2016,2,"['FIS1513', 'IIC1103', 'ICS1513', 'LET0003', 'MAT1620']","[4.9, 5.4, 5.9, 6.1, 4.0]",5.32,50.0,5.7,4.5,QIM100A,MAT1203,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",50.0
347845,2016,3,['MAT1640'],[5.2],5.29,100.0,6.1,4.0,LET0003,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",10.0
347845,2017,1,"['RII3001', 'ICM2313', 'FIS1523', 'IDI1015', 'CAR1000', 'TTF028', 'MAT1630']","[6.5, 6.7, 5.5, 4.8, 5.7, 5.7, 4.5]",5.281818181818182,110.0,6.1,4.0,LET0003,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",60.0
347845,2017,2,"['BIO143M', 'FIS1533', 'IDI2015', 'EYP1113', 'RII4001']","[6.1, 4.7, 5.6, 4.0, 6.5]",5.376470588235295,170.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",45.0
347845,2018,1,"['DNO0113', 'ICH1104', 'IDI2995', 'ING1024', 'MUC871']","[5.2, 4.7, 5.2, 4.9, 6.4]",5.351162790697674,215.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",50.0
347845,2018,2,"['LET031E', 'ICM2503', 'ICM2223', 'DNO016', 'IDI2004']","[6.3, 5.1, 5.2, 6.5, 6.0]",5.337735849056603,265.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",50.0
347845,2019,1,"['ING2030', 'ICM2028', 'ICS1113', 'ICM2213']","[5.5, 5.1, 4.7, 5.9]",5.414285714285715,315.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",40.0
347845,2019,2,"['ICM2022', 'FIL172', 'ICM2803', 'IDI2025']","[5.4, 6.7, 5.4, 5.7]",5.401408450704224,355.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",40.0
347845,2020,1,"['ICM2003', 'IDI2985', 'ICS2523', 'DNO036', 'ICM2403', 'ICM2813']","[5.0, 7.0, 5.5, 5.8, 5.5, 4.9]",5.441772151898733,395.0,6.7,4.0,ICM2313,MAT1620,M132,"MAJOR EN INGENIERÍA, DISEÑO E INNOVACIÓN - TRACK EN INGENIERÍA",60.0
347846,2016,2,"['LET0003', 'MAT1203', 'ICS1513', 'MAT1610', 'QIM100A']","[5.3, 5.1, 5.5, 5.0, 5.1]",4.26,50.0,5.4,3.5,FIL188,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347846,2016,3,['IIC1103'],[4.5],4.73,100.0,5.5,3.5,ICS1513,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347846,2017,1,"['BIO110C', 'MAT1620', 'CAR0004', 'DPT5502', 'TTF030', 'FIS1513']","[5.5, 4.6, 6.3, 6.7, 4.4, 4.9]",4.709090909090909,110.0,5.5,3.5,ICS1513,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347846,2017,2,"['ICS1113', 'MAT1640', 'FIS1523', 'MAT1630', 'DPT6560', 'RII4001']","[4.1, 4.5, 4.5, 3.5, 6.6, 6.1]",4.85625,160.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347846,2017,3,['MAT1630'],[4.4],4.792857142857144,210.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347846,2018,1,"['IIC1005', 'AST1016', 'EYP1113', 'ICM2313', 'FIS1533']","[5.7, 5.0, 4.6, 5.6, 4.2]",4.775,220.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347846,2018,2,"['ICS2123', 'ICS2121', 'IIC2713', 'EYP2114', 'ICS2523']","[5.0, 4.9, 5.4, 3.9, 5.2]",4.82037037037037,270.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347846,2019,1,"['ICS2813', 'EAA203H', 'ICS2562', 'ICS2613']","[5.7, 5.8, 5.3, 4.3]",4.8296875,320.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347846,2019,2,"['ICS3413', 'ING2030', 'IIC2233', 'ICS3213']","[4.6, 6.0, 4.9, 5.0]",4.879166666666666,360.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347846,2020,1,"['ICS2122', 'ICH1104', 'IIC2733', 'ICS3313', 'IIC2764']","[5.3, 5.8, 6.4, 5.1, 7.0]",4.90375,400.0,6.7,3.5,DPT5502,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347847,2016,2,"['IIC1103', 'MAT1203', 'MAT1620', 'FIS1513', 'ICS1513']","[5.0, 4.3, 3.7, 3.7, 4.6]",4.54,50.0,5.7,3.6,FIL188,QIM100A,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,50.0
347847,2016,3,['MAT1620'],[4.1],4.4,100.0,5.7,3.6,FIL188,QIM100A,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,10.0
347847,2017,1,"['FIS1523', 'MAT1630', 'RII2001', 'LET0003', 'IEE1100']","[4.7, 4.7, 5.6, 6.3, 5.3]",4.372727272727273,110.0,5.7,3.6,FIL188,QIM100A,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,45.0
347847,2017,2,"['TTF021', 'MAT1640', 'FIS1513', 'IEE1533', 'EYP1113', 'RII3001']","[4.9, 4.2, 5.0, 3.0, 3.0, 5.1]",4.638709677419356,155.0,6.3,3.6,LET0003,QIM100A,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,55.0
347847,2017,3,['EYP1113'],[3.5],4.502380952380952,210.0,6.3,3.0,LET0003,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,10.0
347847,2018,1,"['IEE1533', 'IEE2123', 'IEE2713', 'QIM100A', 'DPT6300']","[5.7, 4.9, 3.4, 4.8, 6.5]",4.456818181818182,220.0,6.3,3.0,LET0003,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,45.0
347847,2018,2,"['BIO110C', 'IEE2113', 'IEE2713', 'AST1016']","[5.2, 4.1, 4.6, 5.8]",4.532075471698113,265.0,6.5,3.0,DPT6300,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,40.0
347847,2018,3,['EYP1113'],[5.5],4.583606557377049,305.0,6.5,3.0,DPT6300,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,10.0
347847,2019,2,"['IEE2183', 'ICS1113', 'IEE2313', 'LET218E']","[5.5, 3.9, 3.8, 5.9]",4.612698412698412,315.0,6.5,3.0,DPT6300,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,35.0
347847,2020,1,"['FIZ0313', 'ING2030', 'FIZ0222']","[3.7, 5.6, 4.3]",4.618571428571427,350.0,6.5,3.0,DPT6300,IEE1533,M143,MAJOR EN INGENIERÍA FÍSICA - TRACK INGENIERÍA,30.0
347848,2016,2,"['MAT1610', 'QIM100A', 'LET0003', 'MAT1203', 'ICS1513']","[4.2, 5.8, 5.2, 4.8, 5.3]",3.86,50.0,4.9,3.0,ING1004,MAT1203,M146,MAJOR EN INGENIERÍA BIOLÓGICA,50.0
347848,2016,3,['MAT1620'],[2.6],4.46,100.0,5.8,3.0,QIM100A,MAT1203,M146,MAJOR EN INGENIERÍA BIOLÓGICA,10.0
347848,2017,1,"['LET056E', 'IEE1100', 'IIC1103', 'RII3001', 'MAT1620']","[5.3, 5.1, 4.3, 6.3, 4.0]",4.290909090909091,110.0,5.8,2.6,QIM100A,MAT1620,M146,MAJOR EN INGENIERÍA BIOLÓGICA,45.0
347848,2017,2,"['FIS1513', 'MAT1630', 'BIO141C', 'DPT5502', 'ING2045', 'RII4001']","[4.7, 3.9, 6.0, 6.6, 5.5, 6.5]",4.45483870967742,155.0,6.3,2.6,RII3001,MAT1620,M146,MAJOR EN INGENIERÍA BIOLÓGICA,50.0
347848,2017,3,['MAT1630'],[5.0],4.668292682926829,205.0,6.6,2.6,DPT5502,MAT1620,M146,MAJOR EN INGENIERÍA BIOLÓGICA,10.0
347848,2018,1,"['QIM200', 'MAT1640', 'TTF086', 'BIO151E', 'IIQ1003']","[4.6, 4.2, 5.9, 6.0, 5.5]",4.683720930232559,215.0,6.6,2.6,DPT5502,MAT1620,M146,MAJOR EN INGENIERÍA BIOLÓGICA,50.0
347848,2018,2,"['BIO228C', 'FIS1533', 'IHI2319', 'IIQ2693']","[5.0, 1.0, 4.7, 5.1]",4.788679245283018,265.0,6.6,2.6,DPT5502,MAT1620,M146,MAJOR EN INGENIERÍA BIOLÓGICA,40.0
347848,2019,1,"['IIQ2043', 'DPT5502', 'ESO236B', 'IIQ2133', 'BIO272C']","[5.2, 7.0, 4.5, 4.5, 5.3]",4.6786885245901635,305.0,6.6,1.0,DPT5502,FIS1533,M146,MAJOR EN INGENIERÍA BIOLÓGICA,45.0
347848,2019,2,"['IIQ2003', 'BIO252I', 'FIS1533', 'IIQ2113', 'DPT5502', 'MUC701']","[5.0, 5.7, 4.5, 6.9, 6.7, 6.6]",4.734285714285714,350.0,7.0,1.0,DPT5502,FIS1533,M146,MAJOR EN INGENIERÍA BIOLÓGICA,55.0
347848,2019,3,['EYP1113'],[4.5],4.882716049382716,405.0,7.0,1.0,DPT5502,FIS1533,M146,MAJOR EN INGENIERÍA BIOLÓGICA,10.0
347848,2020,1,"['IEU2002', 'IIQ2673', 'ING1024', 'IIQ3683']","[6.4, 4.7, 4.4, 5.0]",4.8734939759036155,415.0,7.0,1.0,DPT5502,FIS1533,M146,MAJOR EN INGENIERÍA BIOLÓGICA,40.0
347850,2016,2,"['LET0003', 'MAT1620', 'FIS1513', 'ICS1513', 'RII2001', 'MAT1203']","[5.7, 3.6, 2.5, 4.9, 4.9, 5.0]",4.38,50.0,5.8,3.3,FIL188,QIM100A,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347850,2016,3,['MAT1620'],[4.4],4.385714285714286,105.0,5.8,2.5,FIL188,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347850,2017,1,"['QIM100A', 'FIS1513', 'MAT1630', 'IIC1103', 'RII3001']","[5.1, 4.4, 3.6, 4.4, 5.1]",4.3869565217391315,115.0,5.8,2.5,FIL188,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
347850,2017,2,"['FIL183', 'IIQ1003', 'ICS1113', 'MAT1640', 'MAT1630']","[5.3, 4.8, 4.6, 4.0, 3.6]",4.40625,160.0,5.8,2.5,FIL188,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347850,2017,3,['MAT1630'],[4.7],4.419047619047619,210.0,5.8,2.5,FIL188,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347850,2018,1,"['EYP1113', 'FIS1533', 'RII4001', 'TTF076', 'ICS2523', 'ING2040']","[3.4, 4.5, 5.7, 6.9, 5.4, 6.0]",4.431818181818182,220.0,5.8,2.5,FIL188,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347850,2018,2,"['IIC2764', 'GOB2002', 'IIC1005', 'ICS2121', 'EYP1113']","[6.4, 6.6, 5.7, 3.9, 2.5]",4.601818181818182,275.0,6.9,2.5,TTF076,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347850,2018,3,['EYP1113'],[4.7],4.666153846153846,325.0,6.9,2.5,TTF076,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347850,2019,1,"['ICS2121', 'EAA203F', 'ICS2562', 'IIC2985', 'IIC2713']","[5.5, 7.0, 5.5, 7.0, 5.9]",4.6671641791044784,335.0,6.9,2.5,TTF076,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347850,2019,2,"['ICS2613', 'ICS2813', 'ICS2123', 'BIO143M', 'IIC2233']","[4.0, 7.0, 4.4, 6.6, 3.4]",4.863636363636363,385.0,7.0,2.5,EAA203F,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347850,2020,1,"['IIC2233', 'ING2030', 'IIC2986', 'IIC3703', 'IEE2393', 'IIC2733']","[3.6, 7.0, 7.0, 6.0, 5.8, 6.4]",4.888505747126437,435.0,7.0,2.5,EAA203F,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
347851,2016,2,"['LET0003', 'MAT1610', 'QIM100A', 'IIC1103', 'MAT1203']","[6.0, 3.8, 5.5, 4.7, 4.5]",4.04,50.0,5.9,2.9,FIL188,MAT1610,N/D,N/D,50.0
347851,2016,3,['MAT1610'],[4.9],4.47,100.0,6.0,2.9,LET0003,MAT1610,N/D,N/D,10.0
347851,2017,1,"['DPT5700', 'ICS1513', 'ICH1005', 'FIS1513', 'MAT1620']","[6.2, 5.6, 5.5, 1.2, 2.5]",4.50909090909091,110.0,6.0,2.9,LET0003,MAT1610,N/D,N/D,45.0
347851,2017,2,"['BIO110C', 'RII1001', 'TTF076', 'MAT1620', 'DPT9010']","[5.1, 5.9, 5.4, 3.8, 6.6]",4.354838709677419,155.0,6.2,1.2,DPT5700,FIS1513,N/D,N/D,45.0
347851,2017,3,['MAT1620'],[5.0],4.5675,200.0,6.6,1.2,DPT9010,FIS1513,N/D,N/D,10.0
347851,2018,1,"['RII2001', 'MAT1640', 'ICH2304', 'MAT1630', 'DPT6300']","[5.5, 2.4, 4.7, 2.8, 6.8]",4.588095238095238,210.0,6.6,1.2,DPT9010,FIS1513,N/D,N/D,40.0
347852,2016,2,"['TTF063', 'LET0003', 'MAT1610', 'DPT6000', 'IIC1103', 'ICS1513']","[5.7, 6.2, 5.4, 6.4, 5.8, 5.9]",3.94,50.0,5.4,2.2,FIL188,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
347852,2016,3,['MAT1620'],[3.1],4.942857142857143,105.0,6.4,2.2,DPT6000,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,10.0
347852,2017,1,"['IIQ1001', 'DPT7500', 'FIS1513', 'MAT1620', 'QIM100A']","[6.2, 7.0, 3.1, 5.5, 6.1]",4.782608695652174,115.0,6.4,2.2,DPT6000,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
347852,2017,2,"['CAR1000', 'MAT1630', 'FIS1523', 'RII5001', 'MAT1640']","[6.1, 4.1, 4.5, 6.2, 5.0]",4.9625,160.0,7.0,2.2,DPT7500,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347852,2018,2,"['BIO141C', 'ICS1113', 'ICM2313', 'ICE1513']","[5.9, 3.9, 5.9, 4.8]",4.9575,200.0,7.0,2.2,DPT7500,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
347852,2019,1,"['FIS1533', 'DPT6300', 'ICS2813', 'EYP1113', 'AST1016', 'RII6001']","[5.1, 5.7, 5.2, 4.3, 5.4, 6.0]",4.985416666666667,240.0,7.0,2.2,DPT7500,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
347852,2019,2,"['MUC701', 'ING1024', 'ICS1113', 'RII7000', 'ICS2562']","[5.8, 5.9, 5.4, 6.6, 6.2]",5.017241379310344,290.0,7.0,2.2,DPT7500,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
347852,2020,1,"['ICS2523', 'DPT5502', 'IHA0010', 'ING2030', 'IMM2003']","[5.6, 6.4, 6.7, 6.3, 6.1]",5.137313432835821,335.0,7.0,2.2,DPT7500,MAT1610,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
347853,2016,2,"['QIM100A', 'MAT1203', 'LET0003', 'MAT1620', 'ICS1513']","[6.2, 5.1, 5.9, 4.3, 4.4]",4.38,50.0,5.5,3.4,FIL188,QIM100A,M110,MAJOR EN INGENIERÍA MINERA,50.0
347853,2016,3,['MAT1640'],[4.9],4.78,100.0,6.2,3.4,QIM100A,QIM100A,M110,MAJOR EN INGENIERÍA MINERA,10.0
347853,2017,1,"['IEE1100', 'FIS1513', 'IIC1103', 'MAT1630', 'TTF081']","[5.3, 3.2, 4.3, 4.0, 6.0]",4.790909090909091,110.0,6.2,3.4,QIM100A,QIM100A,M110,MAJOR EN INGENIERÍA MINERA,50.0
347853,2017,2,"['BIO141C', 'FIS1523', 'EYP1113', 'FIS1513']","[5.3, 5.5, 3.4, 5.1]",4.71875,160.0,6.2,3.2,QIM100A,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,40.0
347853,2018,1,"['EYP1113', 'IEE2123', 'IEE2713', 'AST0111', 'FIS1533']","[5.4, 3.9, 4.6, 5.4, 5.0]",4.74,200.0,6.2,3.2,QIM100A,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,50.0
347853,2018,2,"['FIL183', 'ING1024', 'IMM2003', 'ICH1104', 'IMM1003']","[6.2, 5.7, 6.6, 5.2, 6.1]",4.763999999999999,250.0,6.2,3.2,QIM100A,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,50.0
347853,2019,1,"['IMM2023', 'IMM2013', 'ICH2304', 'ICS2813']","[5.7, 6.9, 5.7, 6.4]",4.963333333333333,300.0,6.6,3.2,IMM2003,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,40.0
347853,2019,2,"['IMM2103', 'IMM2043', 'GEO3086', 'ICH2314', 'ICS2613']","[6.0, 6.0, 5.9, 6.2, 6.1]",5.105882352941176,340.0,6.9,3.2,IMM2013,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,50.0
347853,2020,1,"['IMM2033', 'IMM2521', 'ICS1113', 'ICE2640', 'TTF107']","[6.2, 6.5, 5.7, 6.4, 6.3]",5.225641025641027,390.0,6.9,3.2,IMM2013,FIS1513,M110,MAJOR EN INGENIERÍA MINERA,50.0
347854,2016,2,"['MAT1610', 'QIM100A', 'IIC1103', 'MAT1203']","[3.6, 5.8, 4.2, 4.5]",3.58,50.0,4.9,2.1,FIL188,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,40.0
347854,2016,3,['MAT1610'],[5.2],4.0,90.0,5.8,2.1,QIM100A,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,10.0
347854,2017,1,"['LET0003', 'MAT1620', 'DPT5000', 'ICS1513']","[4.3, 4.6, 6.3, 5.5]",4.12,100.0,5.8,2.1,QIM100A,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,35.0
347854,2017,2,"['MAT1630', 'IEE1100', 'BIO141C', 'MAT1640', 'MUC701']","[3.8, 5.2, 5.7, 4.5, 5.6]",4.351851851851852,135.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,50.0
347854,2017,3,['RII1001'],[4.9],4.5162162162162165,185.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,5.0
347854,2018,1,"['IEE2103', 'IEE2713', 'MAT1630', 'RII2001', 'FIS1513']","[3.1, 4.5, 5.1, 5.9, 4.9]",4.526315789473684,190.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,45.0
347854,2018,2,"['IEE2123', 'FIS1523', 'IHI0510', 'IEE2103', 'RII3001']","[3.7, 3.5, 5.7, 3.9, 5.2]",4.5340425531914885,235.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,45.0
347854,2019,1,"['EYP1113', 'AST1016', 'RII4001', 'FIS1523', 'IEE2123']","[2.9, 5.5, 4.6, 5.3, 5.1]",4.498214285714286,280.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,45.0
347854,2019,2,"['IEE2413', 'FIS1533', 'EYP1113', 'RII5001']","[4.8, 4.6, 4.5, 5.6]",4.524615384615385,325.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,35.0
347854,2020,1,"['ING2030', 'ICH1104', 'ICM2313', 'MUC859', 'ICM2028']","[5.9, 5.6, 4.3, 5.5, 3.5]",4.548611111111111,360.0,6.3,2.1,DPT5000,MAT1610,M171,MAJOR EN INGENIERÍA MECÁNICA,50.0
347855,2016,2,"['MAT1610', 'DPT5202', 'IIC1103', 'RII2001', 'TTF099', 'DPT5400', 'ICS1513']","[4.8, 6.9, 1.1, 5.1, 5.3, 6.5, 5.4]",4.7,50.0,5.7,3.9,FIL188,MAT1610,M110,MAJOR EN INGENIERÍA MINERA,55.0
347855,2016,3,['MAT1620'],[4.0],4.7,105.0,6.9,1.1,DPT5202,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,10.0
347855,2017,1,"['LET0003', 'MAT1630', 'BIO141C', 'IIC1103', 'RII3001', 'FIS1513']","[4.6, 4.2, 3.7, 3.8, 3.9, 3.5]",4.639130434782608,115.0,6.9,1.1,DPT5202,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,55.0
347855,2017,2,"['IMM1003', 'FIS1513', 'IMM2003', 'IIQ1003', 'MAT1640']","[5.8, 4.6, 5.1, 5.3, 4.1]",4.41764705882353,170.0,6.9,1.1,DPT5202,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
347855,2018,1,"['IMM2023', 'IMM2013', 'BIO110C', 'ICS1113']","[5.2, 4.6, 4.4, 4.6]",4.545454545454546,220.0,6.9,1.1,DPT5202,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,40.0
347855,2018,2,"['ICH2304', 'EYP1113', 'RII4001', 'IMM2053', 'IMM2043']","[4.2, 2.6, 1.0, 4.7, 5.1]",4.569230769230769,260.0,6.9,1.1,DPT5202,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,45.0
347855,2019,1,"['DPT5400', 'ICS2523', 'IMM2521', 'IIC1103', 'FIS1533', 'ICE2640']","[6.4, 4.8, 5.7, 4.5, 5.0, 5.6]",4.455737704918032,305.0,6.9,1.0,DPT5202,RII4001,M110,MAJOR EN INGENIERÍA MINERA,55.0
